ibge_code,name,uf,tom_code,created_at,extinguished_at
3530805,Mogi Mirim,SP,6717,1980-01-01,
3530904,Mombuca,SP,6719,1980-01-01,
3531001,Monções,SP,6721,1980-01-01,
3531100,Mongaguá,SP,6723,1980-01-01,
3531209,Monte Alegre do Sul,SP,6725,1980-01-01,
3531308,Monte Alto,SP,6727,1980-01-01,
3531407,Monte Aprazível,SP,6729,1980-01-01,
3531506,Monte Azul Paulista,SP,6731,1980-01-01,
3531605,Monte Castelo,SP,6733,1980-01-01,
3531704,Monteiro Lobato,SP,6735,1980-01-01,
3531803,Monte Mor,SP,6737,1980-01-01,
3531902,Morro Agudo,SP,6739,1980-01-01,
3532009,Morungaba,SP,6741,1980-01-01,
3532108,Murutinga do Sul,SP,6743,1980-01-01,
3532207,Narandiba,SP,6745,1980-01-01,
3532306,Natividade da Serra,SP,6747,1980-01-01,
3532405,Nazaré Paulista,SP,6749,1980-01-01,
3532504,Neves Paulista,SP,6751,1980-01-01,
3532603,Nhandeara,SP,6753,1980-01-01,
3532702,Nipoã,SP,6755,1980-01-01,
3532801,Nova Aliança,SP,6757,1980-01-01,
3532900,Nova Europa,SP,6759,1980-01-01,
3533007,Nova Granada,SP,6761,1980-01-01,
3533106,Nova Guataporanga,SP,6763,1980-01-01,
3533205,Nova Independência,SP,6765,1980-01-01,
3533304,Nova Luzitânia,SP,6767,1980-01-01,
3533403,Nova Odessa,SP,6769,1980-01-01,
3533502,Novo Horizonte,SP,6771,1980-01-01,
3533601,Nuporanga,SP,6773,1980-01-01,
3533700,Ocauçu,SP,6775,1980-01-01,
3533809,Óleo,SP,6777,1980-01-01,
3533908,Olímpia,SP,6779,1980-01-01,
3534005,Onda Verde,SP,6781,1980-01-01,
3534104,Oriente,SP,6783,1980-01-01,
3534203,Orindiúva,SP,6785,1980-01-01,
3534302,Orlândia,SP,6787,1980-01-01,
3534401,Osasco,SP,6789,1980-01-01,
3534500,Oscar Bressane,SP,6791,1980-01-01,
3534609,Osvaldo Cruz,SP,6793,1980-01-01,
3534708,Ourinhos,SP,6795,1980-01-01,
3534807,Ouro Verde,SP,6797,1980-01-01,
3534906,Pacaembu,SP,6799,1980-01-01,
3535002,Palestina,SP,6801,1980-01-01,
3535101,Palmares Paulista,SP,6803,1980-01-01,
3535200,Palmeira d'Oeste,SP,6805,1980-01-01,
3535309,Palmital,SP,6807,1980-01-01,
3535408,Panorama,SP,6809,1980-01-01,
3535507,Paraguaçu Paulista,SP,6811,1980-01-01,
3535606,Paraibuna,SP,6813,1980-01-01,
3535705,Paraíso,SP,6815,1980-01-01,
3535804,Paranapanema,SP,6817,1980-01-01,
3535903,Paranapuã,SP,6819,1980-01-01,
3536000,Parapuã,SP,6821,1980-01-01,
3536109,Pardinho,SP,6823,1980-01-01,
3536208,Pariquera-Açu,SP,6825,1980-01-01,
3536307,Patrocínio Paulista,SP,6827,1980-01-01,
3536406,Paulicéia,SP,6829,1980-01-01,
3536505,Paulínia,SP,6831,1980-01-01,
3536604,Paulo de Faria,SP,6833,1980-01-01,
3536703,Pederneiras,SP,6835,1980-01-01,
3536802,Pedra Bela,SP,6837,1980-01-01,
3536901,Pedranópolis,SP,6839,1980-01-01,
3544707,Sagres,SP,6995,1980-01-01,
3544806,Sales,SP,6997,1980-01-01,
3544905,Sales Oliveira,SP,6999,1980-01-01,
3545001,Salesópolis,SP,7001,1980-01-01,
3545100,Salmourão,SP,7003,1980-01-01,
3545209,Salto,SP,7005,1980-01-01,
3545308,Salto de Pirapora,SP,7007,1980-01-01,
3545407,Salto Grande,SP,7009,1980-01-01,
3545506,Sandovalina,SP,7011,1980-01-01,
3545605,Santa Adélia,SP,7013,1980-01-01,
3545704,Santa Albertina,SP,7015,1980-01-01,
3545803,Santa Bárbara d'Oeste,SP,7017,1980-01-01,
3500550,Águas de Santa Bárbara,SP,7019,1980-01-01,
3546009,Santa Branca,SP,7021,1980-01-01,
3546108,Santa Clara d'Oeste,SP,7023,1980-01-01,
3546207,Santa Cruz da Conceição,SP,7025,1980-01-01,
3546306,Santa Cruz das Palmeiras,SP,7027,1980-01-01,
3546405,Santa Cruz do Rio Pardo,SP,7029,1980-01-01,
3546504,Santa Ernestina,SP,7031,1980-01-01,
3546603,Santa Fé do Sul,SP,7033,1980-01-01,
3546702,Santa Gertrudes,SP,7035,1980-01-01,
3546801,Santa Isabel,SP,7037,1980-01-01,
3546900,Santa Lúcia,SP,7039,1980-01-01,
3547007,Santa Maria da Serra,SP,7041,1980-01-01,
3547106,Santa Mercedes,SP,7043,1980-01-01,
3547205,Santana da Ponte Pensa,SP,7045,1980-01-01,
3547304,Santana de Parnaíba,SP,7047,1980-01-01,
3547403,Santa Rita d'Oeste,SP,7049,1980-01-01,
3547502,Santa Rita do Passa Quatro,SP,7051,1980-01-01,
3547601,Santa Rosa de Viterbo,SP,7053,1980-01-01,
3547700,Santo Anastácio,SP,7055,1980-01-01,
3547809,Santo André,SP,7057,1980-01-01,
3547908,Santo Antônio da Alegria,SP,7059,1980-01-01,
3548005,Santo Antônio de Posse,SP,7061,1980-01-01,
3548104,Santo Antônio do Jardim,SP,7063,1980-01-01,
3548203,Santo Antônio do Pinhal,SP,7065,1980-01-01,
3548302,Santo Expedito,SP,7067,1980-01-01,
3548401,Santópolis do Aguapeí,SP,7069,1980-01-01,
3548500,Santos,SP,7071,1980-01-01,
3548609,São Bento do Sapucaí,SP,7073,1980-01-01,
3548708,São Bernardo do Campo,SP,7075,1980-01-01,
3548807,São Caetano do Sul,SP,7077,1980-01-01,
3548906,São Carlos,SP,7079,1980-01-01,
3549003,São Francisco,SP,7081,1980-01-01,
3549102,São João da Boa Vista,SP,7083,1980-01-01,
3549201,São João das Duas Pontes,SP,7085,1980-01-01,
3549300,São João do Pau d'Alho,SP,7087,1980-01-01,
3549409,São Joaquim da Barra,SP,7089,1980-01-01,
3549508,São José da Bela Vista,SP,7091,1980-01-01,
3549607,São José do Barreiro,SP,7093,1980-01-01,
3549706,São José do Rio Pardo,SP,7095,1980-01-01,
3549805,São José do Rio Preto,SP,7097,1980-01-01,
3549904,São José dos Campos,SP,7099,1980-01-01,
3550001,São Luiz do Paraitinga,SP,7101,1980-01-01,
3550100,São Manuel,SP,7103,1980-01-01,
3550209,São Miguel Arcanjo,SP,7105,1980-01-01,
3550308,São Paulo,SP,7107,1980-01-01,
3550407,São Pedro,SP,7109,1980-01-01,
3550506,São Pedro do Turvo,SP,7111,1980-01-01,
3550605,São Roque,SP,7113,1980-01-01,
3550704,São Sebastião,SP,7115,1980-01-01,
3550803,São Sebastião da Grama,SP,7117,1980-01-01,
3550902,São Simão,SP,7119,1980-01-01,
3551009,São Vicente,SP,7121,1980-01-01,
3551108,Sarapuí,SP,7123,1980-01-01,
3551207,Sarutaiá,SP,7125,1980-01-01,
3551306,Sebastianópolis do Sul,SP,7127,1980-01-01,
3551405,Serra Azul,SP,7129,1980-01-01,
3551504,Serrana,SP,7131,1980-01-01,
3551603,Serra Negra,SP,7133,1980-01-01,
3551702,Sertãozinho,SP,7135,1980-01-01,
3551801,Sete Barras,SP,7137,1980-01-01,
3551900,Severínia,SP,7139,1980-01-01,
3552007,Silveiras,SP,7141,1980-01-01,
3552106,Socorro,SP,7143,1980-01-01,
3552205,Sorocaba,SP,7145,1980-01-01,
3552304,Sud Mennucci,SP,7147,1980-01-01,
3552403,Sumaré,SP,7149,1980-01-01,
3552502,Suzano,SP,7151,1980-01-01,
3552601,Tabapuã,SP,7153,1980-01-01,
3552700,Tabatinga,SP,7155,1980-01-01,
3552809,Taboão da Serra,SP,7157,1980-01-01,
3552908,Taciba,SP,7159,1980-01-01,
3553005,Taguaí,SP,7161,1980-01-01,
3553104,Taiaçu,SP,7163,1980-01-01,
3553203,Taiúva,SP,7165,1980-01-01,
3553302,Tambaú,SP,7167,1980-01-01,
3553401,Tanabi,SP,7169,1980-01-01,
3553500,Tapiraí,SP,7171,1980-01-01,
3553609,Tapiratiba,SP,7173,1980-01-01,
3553708,Taquaritinga,SP,7175,1980-01-01,
3553807,Taquarituba,SP,7177,1980-01-01,
3553906,Tarabai,SP,7179,1980-01-01,
3554003,Tatuí,SP,7181,1980-01-01,
3554102,Taubaté,SP,7183,1980-01-01,
3554201,Tejupá,SP,7185,1980-01-01,
3554300,Teodoro Sampaio,SP,7187,1980-01-01,
3554409,Terra Roxa,SP,7189,1980-01-01,
3554508,Tietê,SP,7191,1980-01-01,
3554607,Timburi,SP,7193,1980-01-01,
3554706,Torrinha,SP,7195,1980-01-01,
3554805,Tremembé,SP,7197,1980-01-01,
3554904,Três Fronteiras,SP,7199,1980-01-01,
3555000,Tupã,SP,7201,1980-01-01,
3555109,Tupi Paulista,SP,7203,1980-01-01,
3555208,Turiúba,SP,7205,1980-01-01,
3555307,Turmalina,SP,7207,1980-01-01,
3555406,Ubatuba,SP,7209,1980-01-01,
3555505,Ubirajara,SP,7211,1980-01-01,
3555604,Uchoa,SP,7213,1980-01-01,
3555703,União Paulista,SP,7215,1980-01-01,
3555802,Urânia,SP,7217,1980-01-01,
3555901,Uru,SP,7219,1980-01-01,
3556008,Urupês,SP,7221,1980-01-01,
3556107,Valentim Gentil,SP,7223,1980-01-01,
3556206,Valinhos,SP,7225,1980-01-01,
3556305,Valparaíso,SP,7227,1980-01-01,
3556404,Vargem Grande do Sul,SP,7231,1980-01-01,
3556503,Várzea Paulista,SP,7233,1980-01-01,
3556602,Vera Cruz,SP,7235,1980-01-01,
3556701,Vinhedo,SP,7237,1980-01-01,
3556800,Viradouro,SP,7239,1980-01-01,
3556909,Vista Alegre do Alto,SP,7241,1980-01-01,
3557006,Votorantim,SP,7243,1980-01-01,
3557105,Votuporanga,SP,7245,1980-01-01,
3507456,Borebi,SP,7247,1980-01-01,
3513850,Dirce Reis,SP,7249,1980-01-01,
3514957,Embaúba,SP,7251,1980-01-01,
3515194,Espírito Santo do Turvo,SP,7253,1980-01-01,
3515350,Euclides da Cunha Paulista,SP,7255,1981-12-23,
3518859,Guatapará,SP,7257,1980-01-01,
3519253,Iaras,SP,7259,1980-01-01,
,IBITIUVA,SP,7261,1980-01-01,2000-04-11
3532058,Motuca,SP,7263,1980-01-01,
3544251,Rosana,SP,7265,1980-01-01,
3553955,Tarumã,SP,7267,1980-01-01,
3556453,Vargem Grande Paulista,SP,7273,1983-02-01,
4319752,São Vendelino,RS,7293,1989-06-01,
4310363,Imigrante,RS,7295,1989-01-01,
4310330,Imbé,RS,7297,1989-01-01,
4309951,Ibirapuitã,RS,7299,1989-01-01,
4307559,Estação,RS,7301,1989-01-01,
4323705,Vista Gaúcha,RS,7303,1989-01-01,
4323606,Vista Alegre do Prata,RS,7305,1989-01-01,
4323507,Vista Alegre,RS,7307,1989-01-01,
4323408,Vila Maria,RS,7309,1989-01-01,
4323309,Vila Flores,RS,7311,1989-01-01,
4321329,Taquaruçu do Sul,RS,7313,1989-01-01,
4320651,Silveira Martins,RS,7315,1989-01-01,
4320263,Segredo,RS,7317,1989-01-01,
4322558,Vanini,RS,7319,1989-01-01,
4322251,Tupandi,RS,7321,1989-01-01,
4322152,Tunas,RS,7323,1989-01-01,
4321956,Trindade do Sul,RS,7325,1989-01-01,
4321857,Três Palmeiras,RS,7327,1989-01-01,
4321667,Três Cachoeiras,RS,7329,1989-01-01,
4321634,Três Arroios,RS,7331,1989-01-01,
4321436,Terra de Areia,RS,7333,1989-01-01,
4320230,Sede Nova,RS,7335,1989-01-01,
4316956,Santa Maria do Herval,RS,7337,1989-01-01,
4316436,Saldanha Marinho,RS,7339,1989-01-01,
4319158,São Miguel das Missões,RS,7341,1989-01-01,
4318481,São José do Hortêncio,RS,7343,1989-01-01,
4318465,São José do Herval,RS,7345,1989-01-01,
4318440,São Jorge,RS,7347,1989-01-01,
4318424,São João da Urtiga,RS,7349,1989-01-01,
4318051,São Domingos do Sul,RS,7351,1989-01-01,
4315750,Riozinho,RS,7353,1989-01-01,
4315453,Relvado,RS,7355,1989-01-01,
4315354,Quinze de Novembro,RS,7357,1989-01-01,
4315172,Protásio Alves,RS,7359,1989-01-01,
4315156,Progresso,RS,7361,1989-01-01,
4315131,Pouso Novo,RS,7363,1989-01-01,
4314753,Poço das Antas,RS,7365,1989-01-01,
4314555,Pirapó,RS,7367,1989-01-01,
4314456,Pinhal,RS,7369,1989-01-01,
4314159,Paverama,RS,7371,1989-01-01,
4314027,Paraíso do Sul,RS,7373,1989-01-01,
4313953,Pantano Grande,RS,7375,1989-01-01,
4313359,Nova Roma do Sul,RS,7377,1989-01-01,
4313060,Nova Hartz,RS,7379,1989-01-01,
4313037,Nova Esperança do Sul,RS,7381,1989-01-01,
4312757,Nova Alvorada,RS,7383,1989-01-01,
4312450,Morro Redondo,RS,7385,1989-01-01,
4312351,Montauri,RS,7387,1989-01-01,
4311254,Lagoão,RS,7389,1989-01-01,
4311122,Jaquirana,RS,7391,1989-01-01,
4310850,Jaboticaba,RS,7393,1989-01-01,
4310751,Ivorá,RS,7395,1989-01-01,
4310553,Itacurubi,RS,7397,1989-01-01,
4310462,Ipiranga do Sul,RS,7399,1989-01-01,
4100103,Abatiá,PR,7401,1980-01-01,
4100202,Adrianópolis,PR,7403,1980-01-01,
4100301,Agudos do Sul,PR,7405,1980-01-01,
4100400,Almirante Tamandaré,PR,7407,1980-01-01,
4100608,Alto Paraná,PR,7409,1980-01-01,
4100707,Alto Piquiri,PR,7411,1980-01-01,
4100806,Alvorada do Sul,PR,7413,1980-01-01,
4100905,Amaporã,PR,7415,1980-01-01,
4101002,Ampére,PR,7417,1980-01-01,
4101101,Andirá,PR,7419,1980-01-01,
4101200,Antonina,PR,7421,1980-01-01,
4101309,Antônio Olinto,PR,7423,1980-01-01,
4101408,Apucarana,PR,7425,1980-01-01,
4101507,Arapongas,PR,7427,1980-01-01,
4101606,Arapoti,PR,7429,1980-01-01,
4101705,Araruna,PR,7431,1980-01-01,
4114906,Marilândia do Sul,PR,7433,1980-01-01,
4101804,Araucária,PR,7435,1980-01-01,
4101903,Assaí,PR,7437,1980-01-01,
4102109,Astorga,PR,7439,1980-01-01,
4102208,Atalaia,PR,7441,1980-01-01,
4102307,Balsa Nova,PR,7443,1980-01-01,
4102406,Bandeirantes,PR,7445,1980-01-01,
4102505,Barbosa Ferraz,PR,7447,1980-01-01,
4102604,Barracão,PR,7449,1980-01-01,
4102703,Barra do Jacaré,PR,7451,1980-01-01,
4102802,Bela Vista do Paraíso,PR,7453,1980-01-01,
4102901,Bituruna,PR,7455,1980-01-01,
4103008,Boa Esperança,PR,7457,1980-01-01,
4103107,Bocaiúva do Sul,PR,7459,1980-01-01,
4103206,Bom Sucesso,PR,7461,1980-01-01,
4103305,Borrazópolis,PR,7463,1980-01-01,
4103404,Cafeara,PR,7465,1980-01-01,
4103503,Califórnia,PR,7467,1980-01-01,
4103602,Cambará,PR,7469,1980-01-01,
4103701,Cambé,PR,7471,1980-01-01,
4103800,Cambira,PR,7473,1980-01-01,
4103909,Campina da Lagoa,PR,7475,1980-01-01,
4104006,Campina Grande do Sul,PR,7477,1980-01-01,
4104105,Campo do Tenente,PR,7479,1980-01-01,
4104204,Campo Largo,PR,7481,1980-01-01,
4104303,Campo Mourão,PR,7483,1980-01-01,
4104402,Cândido de Abreu,PR,7485,1980-01-01,
4104501,Capanema,PR,7487,1980-01-01,
4104600,Capitão Leônidas Marques,PR,7489,1980-01-01,
4104709,Carlópolis,PR,7491,1980-01-01,
4104808,Cascavel,PR,7493,1980-01-01,
4104907,Castro,PR,7495,1980-01-01,
4105003,Catanduvas,PR,7497,1980-01-01,
4105102,Centenário do Sul,PR,7499,1980-01-01,
4105201,Cerro Azul,PR,7501,1980-01-01,
4105409,Chopinzinho,PR,7503,1980-01-01,
4105508,Cianorte,PR,7505,1980-01-01,
4105607,Cidade Gaúcha,PR,7507,1980-01-01,
4105706,Clevelândia,PR,7509,1980-01-01,
4114401,Mangueirinha,PR,7511,1980-01-01,
4105805,Colombo,PR,7513,1980-01-01,
4105904,Colorado,PR,7515,1980-01-01,
4106001,Congonhinhas,PR,7517,1980-01-01,
4106100,Conselheiro Mairinck,PR,7519,1980-01-01,
4106209,Contenda,PR,7521,1980-01-01,
4106308,Corbélia,PR,7523,1980-01-01,
4106407,Cornélio Procópio,PR,7525,1980-01-01,
4106506,Coronel Vivida,PR,7527,1980-01-01,
4106605,Cruzeiro do Oeste,PR,7529,1980-01-01,
4106704,Cruzeiro do Sul,PR,7531,1980-01-01,
4106803,Cruz Machado,PR,7533,1980-01-01,
4106902,Curitiba,PR,7535,1980-01-01,
4107009,Curiúva,PR,7537,1980-01-01,
4107108,Diamante do Norte,PR,7539,1980-01-01,
4107207,Dois Vizinhos,PR,7541,1980-01-01,
4107306,Doutor Camargo,PR,7543,1980-01-01,
4107405,Enéas Marques,PR,7545,1980-01-01,
4107504,Engenheiro Beltrão,PR,7547,1980-01-01,
4107603,Faxinal,PR,7549,1980-01-01,
4107702,Fênix,PR,7551,1980-01-01,
4107801,Floraí,PR,7553,1980-01-01,
4107900,Floresta,PR,7555,1980-01-01,
4108007,Florestópolis,PR,7557,1980-01-01,
4108106,Flórida,PR,7559,1980-01-01,
4108205,Formosa do Oeste,PR,7561,1980-01-01,
4108304,Foz do Iguaçu,PR,7563,1980-01-01,
4108403,Francisco Beltrão,PR,7565,1980-01-01,
4108502,General Carneiro,PR,7567,1980-01-01,
4108601,Goioerê,PR,7569,1980-01-01,
4108809,Guaíra,PR,7571,1980-01-01,
4108908,Guairaçá,PR,7573,1980-01-01,
4109005,Guapirama,PR,7575,1980-01-01,
4109104,Guaporema,PR,7577,1980-01-01,
4109203,Guaraci,PR,7579,1980-01-01,
4109302,Guaraniaçu,PR,7581,1980-01-01,
4109401,Guarapuava,PR,7583,1980-01-01,
4109500,Guaraqueçaba,PR,7585,1980-01-01,
4109609,Guaratuba,PR,7587,1980-01-01,
4109708,Ibaiti,PR,7589,1980-01-01,
4109807,Ibiporã,PR,7591,1980-01-01,
4109906,Icaraíma,PR,7593,1980-01-01,
4110003,Iguaraçu,PR,7595,1980-01-01,
4110102,Imbituva,PR,7597,1980-01-01,
4110201,Inácio Martins,PR,7599,1980-01-01,
4110300,Inajá,PR,7601,1980-01-01,
4110508,Ipiranga,PR,7603,1980-01-01,
4110607,Iporã,PR,7605,1980-01-01,
4110706,Irati,PR,7607,1980-01-01,
4110805,Iretama,PR,7609,1980-01-01,
4110904,Itaguajé,PR,7611,1980-01-01,
4111001,Itambaracá,PR,7613,1980-01-01,
4111100,Itambé,PR,7615,1980-01-01,
4111209,Itapejara d'Oeste,PR,7617,1980-01-01,
4111308,Itaúna do Sul,PR,7619,1980-01-01,
4111407,Ivaí,PR,7621,1980-01-01,
4111506,Ivaiporã,PR,7623,1980-01-01,
4111605,Ivatuba,PR,7625,1980-01-01,
4111704,Jaboti,PR,7627,1980-01-01,
4111803,Jacarezinho,PR,7629,1980-01-01,
4111902,Jaguapitã,PR,7631,1980-01-01,
4112009,Jaguariaíva,PR,7633,1980-01-01,
4112108,Jandaia do Sul,PR,7635,1980-01-01,
4112207,Janiópolis,PR,7637,1980-01-01,
4112306,Japira,PR,7639,1980-01-01,
4112405,Japurá,PR,7641,1980-01-01,
4112504,Jardim Alegre,PR,7643,1980-01-01,
4112603,Jardim Olinda,PR,7645,1980-01-01,
4112702,Jataizinho,PR,7647,1980-01-01,
4112801,Joaquim Távora,PR,7649,1980-01-01,
4112900,Jundiaí do Sul,PR,7651,1980-01-01,
4113007,Jussara,PR,7653,1980-01-01,
4113106,Kaloré,PR,7655,1980-01-01,
4113205,Lapa,PR,7657,1980-01-01,
4113304,Laranjeiras do Sul,PR,7659,1980-01-01,
4113403,Leópolis,PR,7661,1980-01-01,
4113502,Loanda,PR,7663,1980-01-01,
4113601,Lobato,PR,7665,1980-01-01,
4113700,Londrina,PR,7667,1980-01-01,
4113809,Lupionópolis,PR,7669,1980-01-01,
4113908,Mallet,PR,7671,1980-01-01,
4114005,Mamborê,PR,7673,1980-01-01,
4114104,Mandaguaçu,PR,7675,1980-01-01,
4114203,Mandaguari,PR,7677,1980-01-01,
4114302,Mandirituba,PR,7679,1980-01-01,
4114500,Manoel Ribas,PR,7681,1980-01-01,
4114609,Marechal Cândido Rondon,PR,7683,1980-01-01,
4114708,Maria Helena,PR,7685,1980-01-01,
4114807,Marialva,PR,7687,1980-01-01,
4115101,Mariluz,PR,7689,1980-01-01,
4115200,Maringá,PR,7691,1980-01-01,
4115309,Mariópolis,PR,7693,1980-01-01,
4115408,Marmeleiro,PR,7695,1980-01-01,
4115507,Marumbi,PR,7697,1980-01-01,
4115606,Matelândia,PR,7699,1980-01-01,
4115804,Medianeira,PR,7701,1980-01-01,
4115903,Mirador,PR,7703,1980-01-01,
4116000,Miraselva,PR,7705,1980-01-01,
4116109,Moreira Sales,PR,7707,1980-01-01,
4116208,Morretes,PR,7709,1980-01-01,
4116307,Munhoz de Melo,PR,7711,1980-01-01,
4116406,Nossa Senhora das Graças,PR,7713,1980-01-01,
4116505,Nova Aliança do Ivaí,PR,7715,1980-01-01,
4116604,Nova América da Colina,PR,7717,1980-01-01,
4116802,Nova Cantu,PR,7719,1980-01-01,
4116901,Nova Esperança,PR,7721,1980-01-01,
4117008,Nova Fátima,PR,7723,1980-01-01,
4117107,Nova Londrina,PR,7725,1980-01-01,
4117305,Ortigueira,PR,7727,1980-01-01,
4117404,Ourizona,PR,7729,1980-01-01,
4117503,Paiçandu,PR,7731,1980-01-01,
4117602,Palmas,PR,7733,1980-01-01,
4117701,Palmeira,PR,7735,1980-01-01,
4117800,Palmital,PR,7737,1980-01-01,
4117909,Palotina,PR,7739,1980-01-01,
4118006,Paraíso do Norte,PR,7741,1980-01-01,
4118105,Paranacity,PR,7743,1980-01-01,
4118204,Paranaguá,PR,7745,1980-01-01,
4118303,Paranapoema,PR,7747,1980-01-01,
4118402,Paranavaí,PR,7749,1980-01-01,
4118501,Pato Branco,PR,7751,1980-01-01,
4118600,Paula Freitas,PR,7753,1980-01-01,
4118709,Paulo Frontin,PR,7755,1980-01-01,
4118808,Peabiru,PR,7757,1980-01-01,
4119004,Pérola d'Oeste,PR,7759,1980-01-01,
4119103,Piên,PR,7761,1980-01-01,
4119202,Pinhalão,PR,7763,1980-01-01,
4119301,Pinhão,PR,7765,1980-01-01,
4119400,Piraí do Sul,PR,7767,1980-01-01,
4119509,Piraquara,PR,7769,1980-01-01,
4119608,Pitanga,PR,7771,1980-01-01,
4119707,Planaltina do Paraná,PR,7773,1980-01-01,
4119806,Planalto,PR,7775,1980-01-01,
4119905,Ponta Grossa,PR,7777,1980-01-01,
4120002,Porecatu,PR,7779,1980-01-01,
4120101,Porto Amazonas,PR,7781,1980-01-01,
4120200,Porto Rico,PR,7783,1980-01-01,
4120309,Porto Vitória,PR,7785,1980-01-01,
4120408,Presidente Castelo Branco,PR,7787,1980-01-01,
4120507,Primeiro de Maio,PR,7789,1980-01-01,
4120606,Prudentópolis,PR,7791,1980-01-01,
4120705,Quatiguá,PR,7793,1980-01-01,
4120804,Quatro Barras,PR,7795,1980-01-01,
4121000,Querência do Norte,PR,7797,1980-01-01,
4121109,Quinta do Sol,PR,7799,1980-01-01,
4121208,Quitandinha,PR,7801,1980-01-01,
4121307,Rancho Alegre,PR,7803,1980-01-01,
4121406,Realeza,PR,7805,1980-01-01,
4121505,Rebouças,PR,7807,1980-01-01,
4121604,Renascença,PR,7809,1980-01-01,
4121703,Reserva,PR,7811,1980-01-01,
4121802,Ribeirão Claro,PR,7813,1980-01-01,
4121901,Ribeirão do Pinhal,PR,7815,1980-01-01,
4122008,Rio Azul,PR,7817,1980-01-01,
4122107,Rio Bom,PR,7819,1980-01-01,
4122206,Rio Branco do Sul,PR,7821,1980-01-01,
4122305,Rio Negro,PR,7823,1980-01-01,
4122404,Rolândia,PR,7825,1980-01-01,
4122503,Roncador,PR,7827,1980-01-01,
4122602,Rondon,PR,7829,1980-01-01,
4122701,Sabáudia,PR,7831,1980-01-01,
4122800,Salgado Filho,PR,7833,1980-01-01,
4122909,Salto do Itararé,PR,7835,1980-01-01,
4123006,Salto do Lontra,PR,7837,1980-01-01,
4123105,Santa Amélia,PR,7839,1980-01-01,
4123204,Santa Cecília do Pavão,PR,7841,1980-01-01,
4123303,Santa Cruz de Monte Castelo,PR,7843,1980-01-01,
4123402,Santa Fé,PR,7845,1980-01-01,
4123600,Santa Inês,PR,7847,1980-01-01,
4123709,Santa Isabel do Ivaí,PR,7849,1980-01-01,
4123808,Santa Izabel do Oeste,PR,7851,1980-01-01,
4123907,Santa Mariana,PR,7853,1980-01-01,
4124004,Santana do Itararé,PR,7855,1980-01-01,
4124400,Santo Antônio do Sudoeste,PR,7857,1980-01-01,
4124103,Santo Antônio da Platina,PR,7859,1980-01-01,
4124202,Santo Antônio do Caiuá,PR,7861,1980-01-01,
4124301,Santo Antônio do Paraíso,PR,7863,1980-01-01,
4124509,Santo Inácio,PR,7865,1980-01-01,
4124608,São Carlos do Ivaí,PR,7867,1980-01-01,
4124707,São Jerônimo da Serra,PR,7869,1980-01-01,
